date,energy_system,price_base,price_peak,price_offpeak,price_min,price_max,price_average
2022-07-22,ОЕС України (синхронізована з ENTSO-E),2681.61375,2830.208333333333,2533.019166666666,1899.99,4000,2711.375513988214
2022-07-23,ОЕС України (синхронізована з ENTSO-E),2705.28125,2862.208333333333,2548.354166666667,1985,4000,2776.220012267302
2022-07-24,ОЕС України (синхронізована з ENTSO-E),2623.697916666667,2805.208333333333,2442.1875,1980,3600,2653.209787163912
2022-07-25,ОЕС України (синхронізована з ENTSO-E),2636.40625,2828.208333333333,2444.604166666667,1990,3920,2690.020631849184
2022-07-26,ОЕС України (синхронізована з ENTSO-E),2625.072916666667,2806.208333333333,2443.9375,1990,3606,2667.250620938497
2022-07-27,ОЕС України (синхронізована з ENTSO-E),2633.197916666667,2803.208333333333,2463.1875,1990,3688,2720.627087597428
2022-07-28,ОЕС України (синхронізована з ENTSO-E),2632.322916666667,2803.791666666667,2460.854166666667,2000,3628,2686.341698187713
2022-07-29,ОЕС України (синхронізована з ENTSO-E),2649.03125,2815.625,2482.4375,1995,3758,2710.162632603212
2022-07-30,ОЕС України (синхронізована з ENTSO-E),2641.864583333333,2813.875,2469.854166666667,1995,3694,2707.26497772918
2022-07-31,ОЕС України (синхронізована з ENTSO-E),2689.197916666667,2858.541666666667,2519.854166666667,1995,4000,2787.459400608834
2022-08-01,ОЕС України (синхронізована з ENTSO-E),2649.40625,2820.541666666667,2478.270833333333,1995,3718,2724.35014858841
2022-08-02,ОЕС України (синхронізована з ENTSO-E),2707.239583333333,2862.708333333333,2551.770833333333,1995,4000,2782.871220542906
2022-08-03,ОЕС України (синхронізована з ENTSO-E),2910.40625,3179.895833333333,2640.916666666667,2000,4000,3010.349459854496
2022-08-04,ОЕС України (синхронізована з ENTSO-E),2856.708333333333,3069.666666666667,2643.75,2000,3945,2951.860454465808
2022-08-05,ОЕС України (синхронізована з ENTSO-E),2873.78125,3145.729166666667,2601.833333333333,2000,3950,2958.298636182946
2022-08-06,ОЕС України (синхронізована з ENTSO-E),2863.458333333333,3213.666666666667,2513.25,2000,3945,2959.216089637708
2022-08-07,ОЕС України (синхронізована з ENTSO-E),2964.041666666667,3318.5,2609.583333333333,2000,4000,3140.968398090624
2022-08-08,ОЕС України (синхронізована з ENTSO-E),2861.041666666667,3163.416666666667,2558.666666666667,2000,3888,2997.558297805194
2022-08-09,ОЕС України (синхронізована з ENTSO-E),2899.541666666667,3211.333333333333,2587.75,2000,3858,3027.346836896314
2022-08-10,ОЕС України (синхронізована з ENTSO-E),2893.291666666667,3209.833333333333,2576.75,2000,3858,3012.582123486465
2022-08-11,ОЕС України (синхронізована з ENTSO-E),2974.25,3389.166666666667,2559.333333333333,2000,3858,3067.135827993267
2022-08-12,ОЕС України (синхронізована з ENTSO-E),2889.427083333333,3325,2453.854166666667,2000,3740,2954.794911240101
2022-08-13,ОЕС України (синхронізована з ENTSO-E),2868.166666666667,3161.75,2574.583333333333,1995,4000,2952.732132144243
2022-08-14,ОЕС України (синхронізована з ENTSO-E),2633.447916666667,2737.395833333333,2529.5,2000,3858,2689.561169316331
2022-08-15,ОЕС України (синхронізована з ENTSO-E),2684.0625,2852.604166666667,2515.520833333333,2000,3945,2802.360209990233
2022-08-16,ОЕС України (синхронізована з ENTSO-E),2812.739583333333,3049.395833333333,2576.083333333333,2000,3815,2880.126461879814
2022-08-17,ОЕС України (синхронізована з ENTSO-E),2838.625,3172.083333333333,2505.166666666667,1995,3552,2888.736085808581
2022-08-18,ОЕС України (синхронізована з ENTSO-E),2744.552083333333,2862.4375,2626.666666666667,2000,4000,2905.249695883117
2022-08-19,ОЕС України (синхронізована з ENTSO-E),2773.135416666667,2909.854166666667,2636.416666666667,2000,4000,2945.783279682181
2022-08-20,ОЕС України (синхронізована з ENTSO-E),2634.114583333333,2811.791666666667,2456.4375,2000,3679,2724.834935578717
2022-08-21,ОЕС України (синхронізована з ENTSO-E),2649.729166666667,2807.791666666667,2491.666666666667,2000,3679,2740.210086890424
2022-08-22,ОЕС України (синхронізована з ENTSO-E),2707.009166666667,2906.604166666667,2507.414166666666,1378.97,3888,2875.827511651279
2022-08-23,ОЕС України (синхронізована з ENTSO-E),2727.59375,2887.854166666667,2567.333333333333,2000,3850,2848.310147049001
2022-08-24,ОЕС України (синхронізована з ENTSO-E),2846.375,3149.916666666667,2542.833333333333,2000,3775,2998.394640871923
2022-08-25,ОЕС України (синхронізована з ENTSO-E),3022.5,3453,2592,1990,3875,3190.528923466543
2022-08-26,ОЕС України (синхронізована з ENTSO-E),3135.833333333333,3627.916666666667,2643.75,2000,3940,3272.621507167798
2022-08-27,ОЕС України (синхронізована з ENTSO-E),3053.625,3462.166666666667,2645.083333333333,1998,4000,3269.004513213919
2022-08-28,ОЕС України (синхронізована з ENTSO-E),3041.083333333333,3506.166666666667,2576,1998,3875,3151.690611528851
2022-08-29,ОЕС України (синхронізована з ENTSO-E),3014.53125,3406.0625,2623,2000,3950,3185.13484863207
2022-08-30,ОЕС України (синхронізована з ENTSO-E),3127.5,3611.25,2643.75,2000,3950,3322.08764692146
2022-08-31,ОЕС України (синхронізована з ENTSO-E),3129.291666666667,3610.833333333333,2647.75,2000,3990,3330.905263238551
2022-09-01,ОЕС України (синхронізована з ENTSO-E),2886.949166666667,3487.333333333333,2286.565,1378.97,3950,3225.504099028985
2022-09-02,ОЕС України (синхронізована з ENTSO-E),2991.226666666666,3502.45,2480.003333333333,1378.97,3956.11,3203.467039181971
2022-09-03,ОЕС України (синхронізована з ENTSO-E),2991.720833333333,3496,2487.441666666667,1995,3846,3136.582166218821
2022-09-04,ОЕС України (синхронізована з ENTSO-E),2914.33,3307.770833333333,2520.889166666667,1990,3954.78,3032.392462568316
2022-09-05,ОЕС України (синхронізована з ENTSO-E),3089.592916666666,3564.666666666667,2614.519166666666,1996.12,4000,3237.843114064173
2022-09-06,ОЕС України (синхронізована з ENTSO-E),3120.610833333333,3628.063333333334,2613.158333333333,1996.75,3980,3319.590292144992
2022-09-07,ОЕС України (синхронізована з ENTSO-E),3099.395,3547.666666666667,2651.123333333333,1996.48,4000,3329.495545151775
2022-09-08,ОЕС України (синхронізована з ENTSO-E),3121.078333333333,3610.916666666667,2631.24,1996.01,4000,3404.141330407513
2022-09-09,ОЕС України (синхронізована з ENTSO-E),3208.634583333333,3755.833333333333,2661.435833333333,1996.28,4000,3512.04331492965
2022-09-10,ОЕС України (синхронізована з ENTSO-E),3245.7375,3842.2925,2649.1825,1950,4000,3568.231120520977
2022-09-11,ОЕС України (синхронізована з ENTSO-E),3127.191666666667,3635.916666666667,2618.466666666667,1990,4000,3389.743585937207
2022-09-12,ОЕС України (синхронізована з ENTSO-E),3263.572916666667,3862.916666666667,2664.229166666667,1996.81,4000,3602.641989103002
2022-09-13,ОЕС України (синхронізована з ENTSO-E),3333.333333333333,4000,2666.666666666667,2000,4000,3676.16789462583
2022-09-14,ОЕС України (синхронізована з ENTSO-E),3271.166666666667,3875.666666666667,2666.666666666667,2000,4000,3670.140168089144
2022-09-15,ОЕС України (синхронізована з ENTSO-E),3289.1,3952.868333333333,2625.331666666666,1900,4000,3689.1985515710862
2022-09-16,ОЕС України (синхронізована з ENTSO-E),3267.748333333333,3936.9775,2598.519166666666,1378.97,4000,3659.081050422305
2022-09-17,ОЕС України (синхронізована з ENTSO-E),3135.822916666667,3913.756666666667,2357.889166666667,1378.97,4000,3544.460505570839
2022-09-18,ОЕС України (синхронізована з ENTSO-E),3130.99875,3775.833333333333,2486.164166666666,1378.97,3995.09,3379.993025246681
2022-09-19,ОЕС України (синхронізована з ENTSO-E),3254.83125,3852.1225,2657.54,1980,4000,3544.601118447793
2022-09-20,ОЕС України (синхронізована з ENTSO-E),3312.90875,3962.5,2663.3175,1997.64,4000,3607.631362659801
2022-09-21,ОЕС України (синхронізована з ENTSO-E),3303.455833333333,3941.666666666667,2665.245,1997.74,4000,3553.461320476761
2022-09-22,ОЕС України (синхронізована з ENTSO-E),3315.920416666667,3966.500833333334,2665.34,1997.78,4000,3595.702406102685
2022-09-23,ОЕС України (синхронізована з ENTSO-E),3308.36875,3953.75,2662.9875,1985,4000,3603.755550776076
2022-09-24,ОЕС України (синхронізована з ENTSO-E),3282.997083333333,3909.666666666667,2656.3275,1997.61,4000,3540.606262390306
2022-09-25,ОЕС України (синхронізована з ENTSO-E),3136.2575,3722.898333333334,2549.616666666667,1997.03,4000,3345.580353079534
2022-09-26,ОЕС України (синхронізована з ENTSO-E),3311.783333333333,3961.166666666667,2662.4,1990,4000,3589.38529775261
2022-09-27,ОЕС України (синхронізована з ENTSO-E),3328.91375,4000,2657.8275,1970,4000,3602.031844576492
2022-09-28,ОЕС України (синхронізована з ENTSO-E),3317.393333333333,3968.423333333333,2666.363333333333,1998.67,4000,3579.88796093916
2022-09-29,ОЕС України (синхронізована з ENTSO-E),3315.6775,3966.083333333333,2665.271666666667,1997.93,4000,3532.346172685921
2022-09-30,ОЕС України (синхронізована з ENTSO-E),3310.86125,3957.320833333333,2664.401666666667,1990,4000,3539.918397933717
2022-10-01,ОЕС України (синхронізована з ENTSO-E),3309.07875,3957.5,2660.6575,1980,4000,3538.173004764839
2022-10-02,ОЕС України (синхронізована з ENTSO-E),3297.845416666667,3935.166666666667,2660.524166666667,1994,4000,3499.140882900319
2022-10-03,ОЕС України (синхронізована з ENTSO-E),3306.709583333333,3951.646666666667,2661.7725,1988,4000,3524.534723170369
2022-10-04,ОЕС України (синхронізована з ENTSO-E),3311.988333333333,3960.4025,2663.574166666667,1984,4000,3528.572243175636
2022-10-05,ОЕС України (синхронізована з ENTSO-E),3295.672083333333,3933.916666666667,2657.4275,1950,4000,3537.260343735419
2022-10-06,ОЕС України (синхронізована з ENTSO-E),3320.578333333333,3975.25,2665.906666666667,1998.11,4000,3541.937540459001
2022-10-07,ОЕС України (синхронізована з ENTSO-E),3315.64875,3966.291666666667,2665.005833333333,1997.02,4000,3491.981667649384
2022-10-08,ОЕС України (синхронізована з ENTSO-E),3294.8825,3938.583333333333,2651.181666666667,1925,4000,3475.978034678144
2022-10-09,ОЕС України (синхронізована з ENTSO-E),3306.395416666667,3952.588333333333,2660.2025,1950,4000,3482.92766150811
2022-10-10,ОЕС України (синхронізована з ENTSO-E),3305.060416666667,3969.166666666667,2640.954166666667,1865,4000,3529.91395468223
2022-10-11,ОЕС України (синхронізована з ENTSO-E),3222.439166666667,3953.75,2491.128333333334,1378.97,4000,3619.25331066898
2022-10-12,ОЕС України (синхронізована з ENTSO-E),3299.330416666667,3966.25,2632.410833333333,1840,4000,3641.905084578803
2022-10-13,ОЕС України (синхронізована з ENTSO-E),3325,3986.25,2663.75,1985,4000,3634.727146050703
2022-10-14,ОЕС України (синхронізована з ENTSO-E),3280.645,3911.083333333333,2650.206666666666,1920,4000,3565.885043137582
2022-10-15,ОЕС України (синхронізована з ENTSO-E),3270.950416666667,3911.666666666667,2630.234166666667,1920,4000,3578.36082784977
2022-10-16,ОЕС України (синхронізована з ENTSO-E),3155.891666666667,3716.333333333333,2595.45,1900,4000,3438.265836389138
2022-10-17,ОЕС України (синхронізована з ENTSO-E),3288.189583333333,3942.779166666667,2633.6,1891.2,4000,3584.406414335801
2022-10-18,ОЕС України (синхронізована з ENTSO-E),3243.219166666667,3822.364166666667,2664.074166666667,1993,4000,3499.57877802912
2022-10-19,ОЕС України (синхронізована з ENTSO-E),3331.583333333333,3996.5,2666.666666666667,2000,4000,3673.52729158269
2022-10-20,ОЕС України (синхронізована з ENTSO-E),3326.333333333333,3993.333333333333,2659.333333333333,1970,4000,3608.879124572773
2022-10-21,ОЕС України (синхронізована з ENTSO-E),3320.626666666667,3995,2646.253333333334,1890,4000,3571.0039417357402
2022-10-22,ОЕС України (синхронізована з ENTSO-E),3314.340833333333,3970,2658.681666666667,1970,4000,3591.522145937579
2022-10-23,ОЕС України (синхронізована з ENTSO-E),3315.192916666667,3987.495,2642.890833333333,1945,4000,3550.36127922518
2022-10-24,ОЕС України (синхронізована з ENTSO-E),3332.352083333333,3998.0375,2666.666666666667,2000,4000,3575.253158367447
2022-10-25,ОЕС України (синхронізована з ENTSO-E),3333.333333333333,4000,2666.666666666667,2000,4000,3489.683110837928
2022-10-26,ОЕС України (синхронізована з ENTSO-E),3333.333333333333,4000,2666.666666666667,2000,4000,3474.62673808981
2022-10-27,ОЕС України (синхронізована з ENTSO-E),3332.549166666667,3998.5775,2666.520833333333,1998.25,4000,3416.652584076136
2022-10-28,ОЕС України (синхронізована з ENTSO-E),3332.547083333333,3998.4275,2666.666666666667,2000,4000,3459.640412189985
2022-10-29,ОЕС України (синхронізована з ENTSO-E),3321.235,3976.540833333333,2665.929166666667,1998.02,4000,3464.883328545349
2022-10-30,ОЕС України (синхронізована з ENTSO-E),3278.4656,3998.466666666667,2665.003333333333,1996.37,4000,3392.556565757936
2022-10-31,ОЕС України (синхронізована з ENTSO-E),3331.53375,3997.114166666667,2665.953333333333,1997.51,4000,3467.669046585826
2022-11-01,ОЕС України (синхронізована з ENTSO-E),3303.922083333333,3981.666666666667,2626.1775,1930,4000,3487.143786489843
2022-11-02,ОЕС України (синхронізована з ENTSO-E),3124.12375,3903.333333333333,2344.914166666666,1378.97,4000,3424.04267402657
2022-11-03,ОЕС України (синхронізована з ENTSO-E),3295.32625,3996.483333333333,2594.169166666667,1378.97,4000,3531.44297865949
2022-11-04,ОЕС України (синхронізована з ENTSO-E),3321.91125,3987.083333333333,2656.739166666667,1965,4000,3497.263049139049
2022-11-05,ОЕС України (синхронізована з ENTSO-E),3318.09625,3986.545833333334,2649.646666666667,1993.15,3996.45,3510.435531724671
2022-11-06,ОЕС України (синхронізована з ENTSO-E),3316.693333333333,3983.151666666667,2650.235,1993.99,3996.37,3519.44484263683
2022-11-07,ОЕС України (синхронізована з ENTSO-E),3327.778333333333,3994.664166666666,2660.8925,1993.1,3998.81,3524.201264721649
2022-11-08,ОЕС України (синхронізована з ENTSO-E),3327.366666666667,3993.2175,2661.515833333333,1993.13,3997.2,3481.881673629759
2022-11-09,ОЕС України (синхронізована з ENTSO-E),3317.995416666667,3974.19,2661.800833333333,1993.35,4000,3458.982812541231
2022-11-10,ОЕС України (синхронізована з ENTSO-E),3325.572083333333,3991.398333333334,2659.745833333333,1996.1,3996.64,3493.284240714755
2022-11-11,ОЕС України (синхронізована з ENTSO-E),3318.539166666667,3986.276666666667,2650.801666666667,1990,4000,3407.689958523395
2022-11-12,ОЕС України (синхронізована з ENTSO-E),3326.635416666667,3991.056666666667,2662.214166666667,1996,3996.36,3402.265724255899
2022-11-13,ОЕС України (синхронізована з ENTSO-E),3326.78625,3993.083333333333,2660.489166666667,1993,3994,3407.492002131983
2022-11-14,ОЕС України (синхронізована з ENTSO-E),3327.29125,3993.3725,2661.21,1993,3998.47,3420.096563746077
2022-11-15,ОЕС України (синхронізована з ENTSO-E),3328.520833333333,3994.138333333333,2662.903333333333,1995.69,3996.26,3415.759967321463
2022-11-16,ОЕС України (синхронізована з ENTSO-E),3316.49375,3982.4775,2650.51,1994,4000,3420.437573476398
2022-11-17,ОЕС України (синхронізована з ENTSO-E),3333.333333333333,4000,2666.666666666667,2000,4000,3464.859752899412
2022-11-18,ОЕС України (синхронізована з ENTSO-E),3318.997083333333,3985.6725,2652.321666666667,1996.52,4000,3380.372611560751
2022-11-19,ОЕС України (синхронізована з ENTSO-E),3280.833333333333,3954,2607.666666666667,1822,3990,3362.824665291819
2022-11-20,ОЕС України (синхронізована з ENTSO-E),3302.897083333333,3974.916666666667,2630.8775,1990,3994,3373.802813070362
2022-11-21,ОЕС України (синхронізована з ENTSO-E),3329.375,3997.666666666667,2661.083333333333,1994,4000,3397.702244365948
2022-11-22,ОЕС України (синхронізована з ENTSO-E),3329.517083333333,3996.916666666667,2662.1175,1994,4000,3411.43577679807
2022-11-23,ОЕС України (синхронізована з ENTSO-E),3329.4775,3996.371666666667,2662.583333333333,1995,4000,3411.444420922957
2022-11-24,ОЕС України (синхронізована з ENTSO-E),3331.708333333333,4000,2663.416666666667,1994,4000,3417.096360071228
2022-11-25,ОЕС України (синхронізована з ENTSO-E),3117.218333333333,3644.214166666667,2590.2225,1940,3991.49,3166.896164074083
2022-11-26,ОЕС України (синхронізована з ENTSO-E),3325.50875,3992.450833333333,2658.566666666667,1989.55,3995.2,3364.335407338097
2022-11-27,ОЕС України (синхронізована з ENTSO-E),3332.7875,3999.070833333333,2666.504166666667,2000,4000,3412.056101357403
2022-11-28,ОЕС України (синхронізована з ENTSO-E),3317.014166666667,3985,2649.028333333333,2000,4000,3433.664722578082
2022-11-29,ОЕС України (синхронізована з ENTSO-E),3333.333333333333,4000,2666.666666666667,2000,4000,3493.661754394065
2022-11-30,ОЕС України (синхронізована з ENTSO-E),3295.72625,3940.416666666667,2651.035833333333,2000,4000,3388.071877779948
2022-12-01,ОЕС України (синхронізована з ENTSO-E),3170.04625,3800.478333333333,2539.614166666667,1998.3,3991.58,3116.833264130856
2022-12-02,ОЕС України (синхронізована з ENTSO-E),3332.179166666667,3998.286666666667,2666.071666666667,2000,4000,3268.097215533924
2022-12-03,ОЕС України (синхронізована з ENTSO-E),3332.642083333333,3999.859166666667,2665.425,2000,4000,3341.897474286221
2022-12-04,ОЕС України (синхронізована з ENTSO-E),3276.7025,3944.241666666667,2609.163333333333,1995.06,3994.9,3205.562496550029
2022-12-05,ОЕС України (синхронізована з ENTSO-E),3311.405833333333,3969.583333333333,2653.228333333333,1988,3980,3266.794745636707
2022-12-06,ОЕС України (синхронізована з ENTSO-E),3315.3525,3975.833333333333,2654.871666666667,1987.1,3980,3287.617166518883
2022-12-07,ОЕС України (синхронізована з ENTSO-E),3320.13,3984.859166666667,2655.400833333333,1974,4000,3412.25912792342
2022-12-08,ОЕС України (синхронізована з ENTSO-E),3325.166666666667,3990.333333333333,2660,2000,4000,3379.115218627222
2022-12-09,ОЕС України (синхронізована з ENTSO-E),3330.416666666667,3999.166666666667,2661.666666666667,2000,4000,3394.259351892762
2022-12-10,ОЕС України (синхронізована з ENTSO-E),3330,3998.333333333333,2661.666666666667,2000,4000,3363.180195472623
2022-12-11,ОЕС України (синхронізована з ENTSO-E),3327.083333333333,3993.333333333333,2660.833333333333,1995,4000,3250.945156651787
2022-12-12,ОЕС України (синхронізована з ENTSO-E),3325.7575,3991.521666666667,2659.993333333333,1990,3998.43,3310.124015878267
2022-12-13,ОЕС України (синхронізована з ENTSO-E),3325.035,3992.070833333333,2657.999166666666,1984,3998.48,3334.015480504048
2022-12-14,ОЕС України (синхронізована з ENTSO-E),3322.708333333333,3985.416666666667,2660,1995,3990,3339.902055678466
2022-12-15,ОЕС України (синхронізована з ENTSO-E),3325.208333333333,3990,2660.416666666667,1995,3990,3373.352905060177
2022-12-16,ОЕС України (синхронізована з ENTSO-E),3325.208333333333,3990,2660.416666666667,1995,3990,3381.361268746088
2022-12-17,ОЕС України (синхронізована з ENTSO-E),3332.804583333334,3999.340833333333,2666.268333333333,2000,4000,3350.744468009975
2022-12-18,ОЕС України (синхронізована з ENTSO-E),2547.46,3242.604166666667,1852.315833333333,1378.97,3940,2636.595413365029
2022-12-19,ОЕС України (синхронізована з ENTSO-E),3319.916666666667,3984,2655.833333333333,1987,3990,3413.613672393315
2022-12-20,ОЕС України (синхронізована з ENTSO-E),3322.962083333333,3981.666666666667,2664.2575,1995,4000,3418.430710883712
2022-12-21,ОЕС України (синхронізована з ENTSO-E),3322.364166666667,3980.416666666667,2664.311666666666,1995,4000,3412.729713350851
2022-12-22,ОЕС України (синхронізована з ENTSO-E),3293.035416666667,3930.9875,2655.083333333333,1983,3998.45,3365.423936981502
2022-12-23,ОЕС України (синхронізована з ENTSO-E),3310.478333333333,3986.123333333333,2634.833333333333,1920,3991.48,3390.702335074269
2022-12-24,ОЕС України (синхронізована з ENTSO-E),3315.5,3977.416666666667,2653.583333333333,1978,3995,3357.817961601785
2022-12-25,ОЕС України (синхронізована з ENTSO-E),3328.25,3995,2661.5,1995,3995,3396.953264652466
2022-12-26,ОЕС України (синхронізована з ENTSO-E),3308.46375,3969.760833333333,2647.166666666667,1977,3998.07,3351.268527017182
2022-12-27,ОЕС України (синхронізована з ENTSO-E),3322.12875,3995.674166666667,2648.583333333333,1960,4000,3415.063960184685
2022-12-28,ОЕС України (синхронізована з ENTSO-E),3322.333333333333,3989,2655.666666666667,1983,4000,3422.270136235071
2022-12-29,ОЕС України (синхронізована з ENTSO-E),3325.583333333333,3989.416666666667,2661.75,1990,4000,3403.837741141116
2022-12-30,ОЕС України (синхронізована з ENTSO-E),3329.166666666667,3997.916666666667,2660.416666666667,1970,4000,3435.883150363018
2022-12-31,ОЕС України (синхронізована з ENTSO-E),3312.833333333333,3976.666666666667,2649,1970,4000,3446.705107738328
2023-01-01,ОЕС України (синхронізована з ENTSO-E),2802.485833333333,3269.208333333333,2335.763333333333,1378.97,3980,2974.79874528894
2023-01-02,ОЕС України (синхронізована з ENTSO-E),3317.479583333333,3980.333333333333,2654.625833333334,1970,3998,3486.547860971287
2023-01-03,ОЕС України (синхронізована з ENTSO-E),3329.512916666667,3995.666666666667,2663.359166666667,1990,4000,3493.40212599967
2023-01-04,ОЕС України (синхронізована з ENTSO-E),3329.541666666667,3999.333333333333,2659.75,1970,4000,3523.355070422535
2023-01-05,ОЕС України (синхронізована з ENTSO-E),3306.333333333333,3999.166666666667,2613.5,1757,4000,3510.618675830617
2023-01-06,ОЕС України (синхронізована з ENTSO-E),3314.041666666667,3997.25,2630.833333333333,1920,4000,3494.808882187368
2023-01-07,ОЕС України (синхронізована з ENTSO-E),3279.625,3978.583333333333,2580.666666666667,1720,3998,3422.567236079164
2023-01-08,ОЕС України (синхронізована з ENTSO-E),3288.75,3994.166666666667,2583.333333333333,1777,4000,3492.790546685259
2023-01-09,ОЕС України (синхронізована з ENTSO-E),3317.958333333333,4000,2635.916666666667,1845,4000,3514.322344192307
2023-01-10,ОЕС України (синхронізована з ENTSO-E),3331.25,4000,2662.5,1990,4000,3500.161111361012
2023-01-11,ОЕС України (синхронізована з ENTSO-E),3330.041666666667,4000,2660.083333333333,1961,4000,3528.444038474708
2023-01-12,ОЕС України (синхронізована з ENTSO-E),3314.541666666667,4000,2629.083333333333,1890,4000,3496.566459439651
2023-01-13,ОЕС України (синхронізована з ENTSO-E),3307.3575,3999.833333333333,2614.881666666667,1807,4000,3484.98483891284
2023-01-14,ОЕС України (синхронізована з ENTSO-E),3330.152916666667,3999.2675,2661.038333333333,1990,4000,3464.888490514484
2023-01-15,ОЕС України (синхронізована з ENTSO-E),3319.300833333333,3997.816666666667,2640.785,1897,3998.44,3457.637777327025
2023-01-16,ОЕС України (синхронізована з ENTSO-E),3333.333333333333,4000,2666.666666666667,2000,4000,3484.660537114955
2023-01-17,ОЕС України (синхронізована з ENTSO-E),3330.666666666667,4000,2661.333333333333,1970,4000,3480.725969354197
2023-01-18,ОЕС України (синхронізована з ENTSO-E),3322.541666666667,4000,2645.083333333333,1915,4000,3514.938903968623
2023-01-19,ОЕС України (синхронізована з ENTSO-E),3310.041666666667,3999.5,2620.583333333333,1817,4000,3516.048651860891
2023-01-20,ОЕС України (синхронізована з ENTSO-E),3311.291666666667,3998.25,2624.333333333333,1847,4000,3484.300795756797
2023-01-21,ОЕС України (синхронізована з ENTSO-E),3308.166666666667,3961.333333333333,2655,1961,4000,3448.682093824452
2023-01-22,ОЕС України (синхронізована з ENTSO-E),3121.84125,3861,2382.6825,1378.97,3998,3295.753872340899
2023-01-23,ОЕС України (синхронізована з ENTSO-E),3332.833333333333,3999.666666666667,2666,1998,4000,3494.572187693783
2023-01-24,ОЕС України (синхронізована з ENTSO-E),3333.333333333333,4000,2666.666666666667,2000,4000,3543.9611526972308
2023-01-25,ОЕС України (синхронізована з ENTSO-E),3332.583333333333,3999.166666666667,2666,1998,4000,3512.144097016535
2023-01-26,ОЕС України (синхронізована з ENTSO-E),3319.043333333334,3977.333333333333,2660.753333333333,1998.04,3998,3478.798052514534
2023-01-27,ОЕС України (синхронізована з ENTSO-E),3287.451666666667,3935.666666666667,2639.236666666667,1961,3944,3444.02712654293
2023-01-28,ОЕС України (синхронізована з ENTSO-E),3264.082083333333,3927.833333333333,2600.330833333333,1954,3946,3396.22510734112
2023-01-29,ОЕС України (синхронізована з ENTSO-E),3268.708333333333,3929.5,2607.916666666667,1888,3935,3421.495760613449
2023-01-30,ОЕС України (синхронізована з ENTSO-E),3282.38,3926.166666666667,2638.593333333333,1975,3939,3423.225283713954
2023-01-31,ОЕС України (синхронізована з ENTSO-E),3286.02875,3933.583333333333,2638.474166666667,1975,3939,3417.835477509099
2023-02-01,ОЕС України (синхронізована з ENTSO-E),3258.267916666667,3916.583333333333,2599.9525,1799,3940,3402.251039315958
2023-02-02,ОЕС України (синхронізована з ENTSO-E),3256.941666666667,3899.3,2614.583333333333,1845,3940,3408.483828589602
2023-02-03,ОЕС України (синхронізована з ENTSO-E),3192.75,3873.833333333333,2511.666666666667,1599,3926,3360.359540368915
2023-02-04,ОЕС України (синхронізована з ENTSO-E),3174.325,3790.4375,2558.2125,1960,3850,3286.167264371682
2023-02-05,ОЕС України (синхронізована з ENTSO-E),2776.197916666667,3275.083333333333,2277.3125,1650,3300,2870.869940362743
2023-02-06,ОЕС України (синхронізована з ENTSO-E),2840.120833333333,3394.666666666667,2285.575,1570,3819,2976.467030084421
2023-02-07,ОЕС України (синхронізована з ENTSO-E),3002.079166666667,3568.75,2435.408333333333,1863.2,3725,3103.873612377268
2023-02-08,ОЕС України (синхронізована з ENTSO-E),3250.529166666667,3858.141666666666,2642.916666666667,1985,3985,3388.325257176215
2023-02-09,ОЕС України (синхронізована з ENTSO-E),3298.083333333333,3956.25,2639.916666666667,1950,3985,3442.004828791853
2023-02-10,ОЕС України (синхронізована з ENTSO-E),3317.875,3979.416666666667,2656.333333333333,1985,4000,3468.724631927601
2023-02-11,ОЕС України (синхронізована з ENTSO-E),3302.395833333333,3962.133333333333,2642.658333333333,1993,3978,3451.923712080761
2023-02-12,ОЕС України (синхронізована з ENTSO-E),3233.166666666667,3883.25,2583.083333333333,1900,3950,3366.322897234301
2023-02-13,ОЕС України (синхронізована з ENTSO-E),3249.479166666667,3909.5,2589.458333333333,1900,3920,3402.002890518907
2023-02-14,ОЕС України (синхронізована з ENTSO-E),3221.445833333333,3929.25,2513.641666666667,1751,3984,3417.795829648488
2023-02-15,ОЕС України (синхронізована з ENTSO-E),3123.377916666667,3796.916666666667,2449.839166666667,1696,3840,3272.109886524692
2023-02-16,ОЕС України (синхронізована з ENTSO-E),3251.375,3920.083333333333,2582.666666666667,1750,3993,3440.224622116818
2023-02-17,ОЕС України (синхронізована з ENTSO-E),3251.5875,3933.5,2569.675,1750,3990,3421.105807983609
2023-02-18,ОЕС України (синхронізована з ENTSO-E),2914.032916666667,3716.25,2111.815833333334,1378.97,3835,3148.019737191759
2023-02-19,ОЕС України (синхронізована з ENTSO-E),2701.58375,3398.333333333333,2004.834166666667,1378.97,3790,2940.620763895278
2023-02-20,ОЕС України (синхронізована з ENTSO-E),2869.656666666667,3625.083333333333,2114.23,1378.97,3999,3257.818207176429
2023-02-21,ОЕС України (синхронізована з ENTSO-E),2829.573333333333,3582.75,2076.396666666667,1378.97,3999,3226.666126298854
2023-02-22,ОЕС України (синхронізована з ENTSO-E),2684.49,3358.833333333333,2010.146666666667,1378.97,3740,3058.164927759457
2023-02-23,ОЕС України (синхронізована з ENTSO-E),2519.729583333333,3071.395833333333,1968.063333333333,1378.97,3840,2883.548497738152
2023-02-24,ОЕС України (синхронізована з ENTSO-E),2294.625416666667,2766.291666666667,1822.959166666667,1378.97,2996,2542.659864172926
